Taxon_name,Status,MinAge,MaxAge,Site
Alicornops_simorrensis,extinct,9.9,9.9,20142
Aceratherium_incisivum,extinct,9.9,9.9,20142
Hippotherium_primigenium,extinct,9.9,9.9,20142
Hipparion_sarmaticum,extinct,9.9,9.9,20142
Alicornops_simorrensis,extinct,11.2,11.2,20993
Hipparion_sarmaticum,extinct,11.2,11.2,20993
Plagiolophus_mazateronensis,extinct,41.03,41.03,22654
Franzenium_durense,extinct,41.03,41.03,22654
Subhyracodon_kewi,extinct,33.9,33.9,10046
Diceratherium_armatum,extinct,28.0,28.0,10049
Diceratherium_niobrarense,extinct,28.0,28.0,10049
Parapliohippus_carrizoensis,extinct,17.34,17.34,10054
Acritohippus_tertius,extinct,17.34,17.34,10054
Parapliohippus_carrizoensis,extinct,15.97,15.97,10055
Acritohippus_quinni,extinct,15.97,15.97,10055
Archaeohippus_mourningi,extinct,15.97,15.97,10056
Acritohippus_quinni,extinct,15.97,15.97,10056
Merychippus_brevidontus,extinct,15.97,15.97,10057
Acritohippus_quinni,extinct,15.97,15.97,10057
Acritohippus_quinni,extinct,14.78,14.78,10058
Cormohipparion_quinni,extinct,12.11,12.11,10059
Heteropliohippus_hulberti,extinct,12.11,12.11,10059
Pliohippus_tehonense,extinct,12.11,12.11,10059
Megahippus_matthewi,extinct,10.09,10.09,10060
Cormohipparion_occidentale,extinct,10.09,10.09,10060
Heteropliohippus_hulberti,extinct,10.09,10.09,10060
Parapliohippus_carrizoensis,extinct,18.5,18.5,10063
Parapliohippus_carrizoensis,extinct,17.34,17.34,10064
Parapliohippus_carrizoensis,extinct,17.34,17.34,10066
Acritohippus_stylodontus,extinct,15.97,15.97,10067
Archaeohippus_ultimus,extinct,14.78,14.78,10068
Scaphohippus_intermontanus,extinct,14.78,14.78,10068
Merychippus_brevidontus,extinct,14.78,14.78,10068
Acritohippus_quinni,extinct,14.78,14.78,10068
Archaeohippus_mourningi,extinct,17.34,17.34,10069
Parapliohippus_carrizoensis,extinct,17.34,17.34,10069
Archaeohippus_mourningi,extinct,14.78,14.78,10070
Scaphohippus_intermontanus,extinct,14.78,14.78,10070
Archaeohippus_mourningi,extinct,14.78,14.78,10071
