Taxon_name,Status,MinAge,MaxAge,Site
Tetralophodon_xiaolongtanensis,extinct,13.032,13.032,23192
Platybelodon_danovi,extinct,18.524,18.524,28736
Platybelodon_danovi,extinct,15.5,15.5,28737
Gomphotherium_connexum,extinct,15.5,15.5,28737
Gomphotherium_steinheimense,extinct,15.5,15.5,28737
Chilgatherium_harrisi,extinct,27.439,27.439,23021
Phiomia_major,extinct,27.439,27.439,23021
Mammuthus_meridionalis,extinct,2.5,2.5,20711
Anancus_arvernensis,extinct,2.5,2.5,20711
Mammut_borsoni,extinct,7.6,7.6,21125
Tetralophodon_longirostris,extinct,7.6,7.6,21125
Zygolophodon_turicensis,extinct,7.6,7.6,21125
Deinotherium_giganteum,extinct,7.6,7.6,21125
Deinotherium_proavum,extinct,7.6,7.6,21125
Choerolophodon_chioticus,extinct,16.4,16.4,21237
Elephas_ekorensis,extinct,3.6,3.6,23899
Loxodonta_adaurora,extinct,3.6,3.6,23899
Mammuthus_subplanifrons,extinct,3.6,3.6,23899
Loxodonta_adaurora,extinct,3.6,3.6,23882
Elephas_shungurensis,extinct,3.6,3.6,23882
Mammuthus_subplanifrons,extinct,3.6,3.6,23902
Choerolophodon_pentelici,extinct,9.9,9.9,20304
Deinotherium_giganteum,extinct,9.9,9.9,20304
Choerolophodon_pentelici,extinct,7.6,7.6,20864
Gomphotherium_angustidens,extinct,16.4,16.4,27283
Zygolophodon_turicensis,extinct,16.4,16.4,27283
Prodeinotherium_bavaricum,extinct,16.4,16.4,27283
Mammuthus_meridionalis,extinct,1.072,1.072,24456
Gomphotherium_angustidens,extinct,12.85,12.85,27476
Anancus_arvernensis,extinct,7.6,7.6,20064
Tetralophodon_longirostris,extinct,7.6,7.6,20064
Zygolophodon_turicensis,extinct,7.6,7.6,20064
Zygolophodon_turicensis,extinct,7.6,7.6,24735
Gomphotherium_angustidens,extinct,17.2,17.2,21348
Choerolophodon_pentelici,extinct,8.9,8.9,23385
Gomphotherium_angustidens,extinct,17.2,17.2,20032
Anancus_arvernensis,extinct,2.23,2.23,24452
Mammuthus_meridionalis,extinct,2.23,2.23,24452
Gomphotherium_angustidens,extinct,12.85,12.85,21716
Deinotherium_giganteum,extinct,12.85,12.85,21716
Deinotherium_giganteum,extinct,12.85,12.85,21707
Anancus_arvernensis,extinct,2.5,2.5,20710
Mammuthus_meridionalis,extinct,2.5,2.5,20710
Prodeinotherium_bavaricum,extinct,16.4,16.4,27423
Anancus_arvernensis,extinct,3.55,3.55,23020
Mammut_borsoni,extinct,3.55,3.55,23020
Gomphotherium_angustidens,extinct,16.4,16.4,21458
Prodeinotherium_bavaricum,extinct,16.4,16.4,21458
Deinotherium_giganteum,extinct,7.6,7.6,21010
Tetralophodon_longirostris,extinct,7.6,7.6,21011
Tetralophodon_longirostris,extinct,8.9,8.9,20062
Deinotherium_giganteum,extinct,8.9,8.9,20062
Mammuthus_meridionalis,extinct,1.072,1.072,28656
Mammuthus_trogontherii,extinct,0.781,0.781,24261
Gomphotherium_angustidens,extinct,14.2,14.2,29008
Zygolophodon_turicensis,extinct,14.2,14.2,29008
Prodeinotherium_bavaricum,extinct,14.2,14.2,29008
Choerolophodon_pentelici,extinct,11.2,11.2,23479
Deinotherium_sindiense,extinct,20.44,20.44,27706
Palaeoloxodon_recki,extinct,1.042,1.042,28328
Prodeinotherium_pentapotamiae,extinct,12.85,12.85,26568
Platybelodon_dangheensis,extinct,19.722,19.722,26496
Loxodonta_exoptata,extinct,3.2,3.2,23671
Deinotherium_bozasi,extinct,3.2,3.2,23671
Elephas_ekorensis,extinct,3.2,3.2,23671
Loxodonta_adaurora,extinct,3.2,3.2,23671
Elephas_brumpti,extinct,3.2,3.2,23671
Prodeinotherium_pentapotamiae,extinct,19.5,19.5,21667
Gomphotherium_cooperi,extinct,19.5,19.5,21668
Prodeinotherium_pentapotamiae,extinct,19.5,19.5,21668
Choerolophodon_corrugatus,extinct,19.5,19.5,21668
Miomastodon_metachinjiensis,extinct,19.5,19.5,21668
Prodeinotherium_pentapotamiae,extinct,17.2,17.2,21669
Choerolophodon_corrugatus,extinct,17.2,17.2,21669
Gomphotherium_browni,extinct,17.2,17.2,21669
Protanancus_chinjiensis,extinct,17.2,17.2,21669
Miomastodon_metachinjiensis,extinct,17.2,17.2,21669
Deinotherium_giganteum,extinct,16.4,16.4,20241
Prodeinotherium_bavaricum,extinct,16.4,16.4,20241
Zygolophodon_turicensis,extinct,14.2,14.2,24344
Zygolophodon_turicensis,extinct,15.466666666666663,15.466666666666663,20283
Prodeinotherium_bavaricum,extinct,15.466666666666663,15.466666666666663,20283
Zygolophodon_turicensis,extinct,14.2,14.2,20284
Deinotherium_levius,extinct,14.2,14.2,20284
Prodeinotherium_bavaricum,extinct,14.2,14.2,20284
Anancus_kenyensis,extinct,5.7,5.7,28335
Elephas_ekorensis,extinct,3.6,3.6,24648
Elephas_brumpti,extinct,3.6,3.6,24648
Gomphotherium_angustidens,extinct,16.4,16.4,21337
Tetralophodon_longirostris,extinct,16.4,16.4,21337
Zygolophodon_turicensis,extinct,16.4,16.4,21337
Deinotherium_giganteum,extinct,16.4,16.4,21337
Prodeinotherium_bavaricum,extinct,16.4,16.4,21337
Deinotherium_giganteum,extinct,12.85,12.85,23155
Tetralophodon_longirostris,extinct,11.2,11.2,20156
Anancus_osiris,extinct,3.55,3.55,26938
Mammuthus_meridionalis,extinct,1.85,1.85,21050
Deinotherium_giganteum,extinct,11.232,11.232,23491
Barytherium_grave,extinct,33.9,33.9,26828
Barytherium_grave,extinct,37.7,37.7,26829
Moeritherium_lyonsi,extinct,37.7,37.7,26829
Anancus_arvernensis,extinct,5.3,5.3,24025
Mammut_borsoni,extinct,5.3,5.3,24025
Anancus_arvernensis,extinct,8.9,8.9,20265
Tetralophodon_longirostris,extinct,8.9,8.9,20265
